state_repeat,obs_repeat,state_type,ensemble,n,l,num_observables,n_sample,rmse,max_error
0,42,haar_random,clifford,7,4,100,5000,0.14890647703873583,0.39528244653898625
0,42,haar_random,clifford,7,4,100,10000,0.12782104540370784,0.2871475940751088
0,42,haar_random,clifford,7,4,100,25000,0.071944207748358,0.21748759407510937
0,42,haar_random,seeqst_uniform,7,4,100,10,4.424110845112343,25.673904152969946
0,42,haar_random,seeqst_uniform,7,4,100,100,1.610473225449653,4.96619512270208
0,42,haar_random,seeqst_uniform,7,4,100,500,0.7326307944435276,1.6204701663288081
0,42,haar_random,seeqst_uniform,7,4,100,1000,0.45303050193930944,1.2016982910114815
0,42,haar_random,seeqst_uniform,7,4,100,5000,0.19771551601979592,0.41587387579456964
0,42,haar_random,seeqst_uniform,7,4,100,10000,0.13943900619548516,0.3282457261085943
0,42,haar_random,seeqst_uniform,7,4,100,25000,0.08881463397465061,0.2665052427040514
0,42,haar_random,seeqst_binomial,7,4,100,10,0.8065729108350522,3.604706132284629
0,42,haar_random,seeqst_binomial,7,4,100,100,2.648529931504729,17.575255739724597
0,42,haar_random,seeqst_binomial,7,4,100,500,5.562563314139135,24.67156771906792
0,42,haar_random,seeqst_binomial,7,4,100,1000,3.2686586258322237,12.443276173878413
0,42,haar_random,seeqst_binomial,7,4,100,5000,0.8155698679950085,2.66064293772681
0,42,haar_random,seeqst_binomial,7,4,100,10000,0.6801698663444552,2.4286241627122362
0,42,haar_random,seeqst_binomial,7,4,100,25000,0.41592732246770103,2.3371642067675027
0,42,haar_random,seeqst_unifsize_l,7,4,100,10,4.301494024855302,34.88925185110686
0,42,haar_random,seeqst_unifsize_l,7,4,100,100,1.4610544403591916,6.815414757295948
0,42,haar_random,seeqst_unifsize_l,7,4,100,500,0.6105385603428608,2.043739094345027
0,42,haar_random,seeqst_unifsize_l,7,4,100,1000,0.40705140697106384,1.0706348542095603
0,42,haar_random,seeqst_unifsize_l,7,4,100,5000,0.18481382939507782,0.6043467454933046
0,42,haar_random,seeqst_unifsize_l,7,4,100,10000,0.14062345429063514,0.41501730358345273
0,42,haar_random,seeqst_unifsize_l,7,4,100,25000,0.10344856007815977,0.3417321819746938
0,43,haar_random,pauli,7,4,100,10,21.85078150218319,218.50604452628585
0,43,haar_random,pauli,7,4,100,100,5.341336491111549,21.97457426946013
0,43,haar_random,pauli,7,4,100,500,2.342119685918255,8.713309768266129
0,43,haar_random,pauli,7,4,100,1000,1.4842210893525571,4.418966246636867
0,43,haar_random,pauli,7,4,100,5000,0.6444391708687447,3.0282510688563486
0,43,haar_random,pauli,7,4,100,10000,0.5196803755369416,1.7160510688563486
0,43,haar_random,pauli,7,4,100,25000,0.3039477389094796,0.7483291982633542
0,43,haar_random,clifford,7,4,100,10,3.421624448510862,12.933548931143608
0,43,haar_random,clifford,7,4,100,100,0.875922537304777,3.852420505134733
0,43,haar_random,clifford,7,4,100,500,0.4501776111954456,1.4995108017366405
0,43,haar_random,clifford,7,4,100,1000,0.3098698408309456,1.1125108017366416
0,43,haar_random,clifford,7,4,100,5000,0.14595291470569924,0.3957029366129776
0,43,haar_random,clifford,7,4,100,10000,0.11333309864064181,0.2836736214980611
0,43,haar_random,clifford,7,4,100,25000,0.0785957497022793,0.2694686928119371
0,43,haar_random,seeqst_uniform,7,4,100,10,4.432885454683348,25.673904152969946
0,43,haar_random,seeqst_uniform,7,4,100,100,1.5862043163301773,4.976531205273657
0,43,haar_random,seeqst_uniform,7,4,100,500,0.8367156234764043,1.8737497769150477
0,43,haar_random,seeqst_uniform,7,4,100,1000,0.5185108265910046,1.313548931143651
0,43,haar_random,seeqst_uniform,7,4,100,5000,0.2131625876726214,0.627151431888452
0,43,haar_random,seeqst_uniform,7,4,100,10000,0.14237383046244328,0.3711514318884521
0,43,haar_random,seeqst_uniform,7,4,100,25000,0.08444485529245896,0.2130201436817401
0,43,haar_random,seeqst_binomial,7,4,100,10,0.5092486986880017,3.604706132284629
0,43,haar_random,seeqst_binomial,7,4,100,100,0.6364680429589756,5.062347931267174
0,43,haar_random,seeqst_binomial,7,4,100,500,4.276512963062251,24.421892858645144
0,43,haar_random,seeqst_binomial,7,4,100,1000,2.496533442372974,12.251281904249435
0,43,haar_random,seeqst_binomial,7,4,100,5000,0.7361885667916651,2.4712320305531645
0,43,haar_random,seeqst_binomial,7,4,100,10000,0.5229233653961166,2.3971691107745463
0,43,haar_random,seeqst_binomial,7,4,100,25000,0.35208853300974,1.418905787159386
0,43,haar_random,seeqst_unifsize_l,7,4,100,10,1.7103504087422712,6.972839312509461
0,43,haar_random,seeqst_unifsize_l,7,4,100,100,1.6732643350212144,7.093816335758901
0,43,haar_random,seeqst_unifsize_l,7,4,100,500,0.6462661863748873,2.193816335758901
0,43,haar_random,seeqst_unifsize_l,7,4,100,1000,0.4593960910740267,1.4938163357589012
0,43,haar_random,seeqst_unifsize_l,7,4,100,5000,0.20946016947405702,0.7955737215152638
0,43,haar_random,seeqst_unifsize_l,7,4,100,10000,0.14421990766178733,0.30514716416233245
0,43,haar_random,seeqst_unifsize_l,7,4,100,25000,0.09649748352596813,0.2343528884465322
0,44,haar_random,pauli,7,4,100,10,21.8669044996381,218.66688954786142
0,44,haar_random,pauli,7,4,100,100,6.547628307466242,22.029271324493426
0,44,haar_random,pauli,7,4,100,500,2.3508213542746144,8.714889547861516
0,44,haar_random,pauli,7,4,100,1000,1.2920612313197246,4.4344368610328475
0,44,haar_random,pauli,7,4,100,5000,0.6783287311275449,2.265963862323916
0,44,haar_random,pauli,7,4,100,10000,0.51123212279126,1.2089700787638131
0,44,haar_random,pauli,7,4,100,25000,0.28089435616952646,0.841689547861519
0,44,haar_random,clifford,7,4,100,10,3.418037298176916,13.052912456697822
0,44,haar_random,clifford,7,4,100,100,1.1367340741227903,3.8849842296997594
0,44,haar_random,clifford,7,4,100,500,0.40268183229892657,0.8589685914473659
0,44,haar_random,clifford,7,4,100,1000,0.31132357335843736,0.7677794638031175
0,44,haar_random,clifford,7,4,100,5000,0.14459286305298374,0.3777703390624675
0,44,haar_random,clifford,7,4,100,10000,0.11982186302416846,0.2874703390624676
0,44,haar_random,clifford,7,4,100,25000,0.06619547795660248,0.16441757582998603
0,44,haar_random,seeqst_uniform,7,4,100,10,4.430093692946558,25.606530456526524
0,44,haar_random,seeqst_uniform,7,4,100,100,1.5459647852597143,2.7050943287919194
0,44,haar_random,seeqst_uniform,7,4,100,500,0.6860635136396999,1.6952713244934368
0,44,haar_random,seeqst_uniform,7,4,100,1000,0.4380001081199044,1.1832713244934367
0,44,haar_random,seeqst_uniform,7,4,100,5000,0.24919247709469233,0.5372469680603198
0,44,haar_random,seeqst_uniform,7,4,100,10000,0.1513685804033869,0.3806031200029114
0,44,haar_random,seeqst_uniform,7,4,100,25000,0.10197341108242321,0.3017422523278639
0,44,haar_random,seeqst_binomial,7,4,100,10,0.6097303422802448,3.483727555188693
0,44,haar_random,seeqst_binomial,7,4,100,100,2.668974349421248,17.61681637056272
0,44,haar_random,seeqst_binomial,7,4,100,500,0.6251724416971337,3.641626033203286
0,44,haar_random,seeqst_binomial,7,4,100,1000,2.5108874362973594,12.355938513249825
0,44,haar_random,seeqst_binomial,7,4,100,5000,0.9986645709468286,5.018963586136121
0,44,haar_random,seeqst_binomial,7,4,100,10000,0.6899952113193019,3.616564348272852
0,44,haar_random,seeqst_binomial,7,4,100,25000,0.38005010024222313,1.47857643219902
0,44,haar_random,seeqst_unifsize_l,7,4,100,10,6.8528640409820705,35.144912981482136
0,44,haar_random,seeqst_unifsize_l,7,4,100,100,2.0674077331923564,7.040020371044631
0,44,haar_random,seeqst_unifsize_l,7,4,100,500,0.8554408672902053,3.43959341416335
0,44,haar_random,seeqst_unifsize_l,7,4,100,1000,0.5222533460655624,2.0395934141633503
0,44,haar_random,seeqst_unifsize_l,7,4,100,5000,0.234988817956025,0.6919207826501272
0,44,haar_random,seeqst_unifsize_l,7,4,100,10000,0.16962589798553818,0.4670898169832598
0,44,haar_random,seeqst_unifsize_l,7,4,100,25000,0.11781510077137687,0.32577517945455214
0,45,haar_random,pauli,7,4,100,10,21.866841525085704,218.66688954786142
0,45,haar_random,pauli,7,4,100,100,5.77059143932717,21.85995889419654
0,45,haar_random,pauli,7,4,100,500,2.217467131276126,8.714889547861516
0,45,haar_random,pauli,7,4,100,1000,1.3349575903894146,4.340889547861517
0,45,haar_random,pauli,7,4,100,5000,0.685494963869372,2.265963862323916
0,45,haar_random,pauli,7,4,100,10000,0.522851933140426,1.2089700787638131
0,45,haar_random,pauli,7,4,100,25000,0.33674978303191727,0.841689547861519
0,45,haar_random,clifford,7,4,100,10,3.6427522871480225,12.927160687490503
0,45,haar_random,clifford,7,4,100,100,1.4014620968513705,3.852420505134733
0,45,haar_random,clifford,7,4,100,500,0.43175659612666056,1.1917331855274313
0,45,haar_random,clifford,7,4,100,1000,0.24253639111512393,0.648529482415937
0,45,haar_random,clifford,7,4,100,5000,0.13887006696175067,0.3466678797392762
0,45,haar_random,clifford,7,4,100,10000,0.11255248591986625,0.27821045213848006
0,45,haar_random,clifford,7,4,100,25000,0.07999304512165595,0.2694686928119371
0,45,haar_random,seeqst_uniform,7,4,100,10,4.430192189047002,25.6570934769232
0,45,haar_random,seeqst_uniform,7,4,100,100,1.6875655499318183,5.130990279315506
0,45,haar_random,seeqst_uniform,7,4,100,500,0.8137687069352177,2.0900355875197225
0,45,haar_random,seeqst_uniform,7,4,100,1000,0.5287217745595637,1.5899927530539615
0,45,haar_random,seeqst_uniform,7,4,100,5000,0.22847168574308846,0.5548228323961517
0,45,haar_random,seeqst_uniform,7,4,100,10000,0.13516494149028707,0.3375822523278639
0,45,haar_random,seeqst_uniform,7,4,100,25000,0.08932178811179868,0.3017422523278639
0,45,haar_random,seeqst_binomial,7,4,100,10,17.480760176973916,174.65989607645588
0,45,haar_random,seeqst_binomial,7,4,100,100,2.637592956380104,17.478653935758864
0,45,haar_random,seeqst_binomial,7,4,100,500,0.8630536405541518,3.520160145724326
0,45,haar_random,seeqst_binomial,7,4,100,1000,0.64517532631014,1.9138089924904005
0,45,haar_random,seeqst_binomial,7,4,100,5000,0.6034877134791471,2.538568492054641
0,45,haar_random,seeqst_binomial,7,4,100,10000,0.4906745132334188,2.538568492054641
0,45,haar_random,seeqst_binomial,7,4,100,25000,0.26952043600883296,1.0711735066319006
0,45,haar_random,seeqst_unifsize_l,7,4,100,10,5.840468279815607,34.9429065230768
0,45,haar_random,seeqst_unifsize_l,7,4,100,100,1.4777381179405444,3.589209606569522
0,45,haar_random,seeqst_unifsize_l,7,4,100,500,0.6334184526387115,2.0460072469460386
0,45,haar_random,seeqst_unifsize_l,7,4,100,1000,0.4394992979927443,1.3903339859404287
0,45,haar_random,seeqst_unifsize_l,7,4,100,5000,0.19854874801021583,0.4961576034459731
0,45,haar_random,seeqst_unifsize_l,7,4,100,10000,0.16057666073780935,0.4670898169832598
0,45,haar_random,seeqst_unifsize_l,7,4,100,25000,0.0958046496304698,0.22908981698325978
0,46,haar_random,pauli,7,4,100,10,0.08644235046444201,0.2850991302184637
0,46,haar_random,pauli,7,4,100,100,3.794836117968907,21.93775224174986
0,46,haar_random,pauli,7,4,100,500,1.8112233159637343,4.509838942826699
0,46,haar_random,pauli,7,4,100,1000,1.3304192611656651,4.379449659126365
0,46,haar_random,pauli,7,4,100,5000,0.6741041418495252,1.8094824465389865
0,46,haar_random,pauli,7,4,100,10000,0.5191739742523657,1.317649659126367
0,46,haar_random,pauli,7,4,100,25000,0.32280574052892874,0.7891797456256527
0,46,haar_random,clifford,7,4,100,10,3.652405092558761,12.941027249911656
0,46,haar_random,clifford,7,4,100,100,1.1818464630996706,3.9051492168057838
0,46,haar_random,clifford,7,4,100,500,0.47936752496889307,1.5831492168057884
0,46,haar_random,clifford,7,4,100,1000,0.3367920328892783,0.8091492168057907
0,46,haar_random,clifford,7,4,100,5000,0.1610046530732469,0.5427927055014128
0,46,haar_random,clifford,7,4,100,10000,0.11527876460972405,0.2995195950276338
0,46,haar_random,clifford,7,4,100,25000,0.06953843736125356,0.22001749968831388
0,46,haar_random,seeqst_uniform,7,4,100,10,3.621423599712085,25.618982942280972
0,46,haar_random,seeqst_uniform,7,4,100,100,1.585443291096743,5.052247758250133
0,46,haar_random,seeqst_uniform,7,4,100,500,0.7936816376405142,2.4986218279454766
0,46,haar_random,seeqst_uniform,7,4,100,1000,0.4944038829835772,1.7306218279454766
0,46,haar_random,seeqst_uniform,7,4,100,5000,0.21285330933910954,0.5466477582501328
0,46,haar_random,seeqst_uniform,7,4,100,10000,0.15438382506840895,0.4089561500198225
0,46,haar_random,seeqst_uniform,7,4,100,25000,0.0950797915089118,0.29325072091944343
0,46,haar_random,seeqst_binomial,7,4,100,10,24.69030326339912,174.49695205926974
0,46,haar_random,seeqst_binomial,7,4,100,100,3.669255315237494,17.427004119056832
0,46,haar_random,seeqst_binomial,7,4,100,500,0.9696938757343289,3.6026832792794634
0,46,haar_random,seeqst_binomial,7,4,100,1000,0.7350827183041289,3.5952740700430947
0,46,haar_random,seeqst_binomial,7,4,100,5000,0.6705894665805783,2.5129779040655356
0,46,haar_random,seeqst_binomial,7,4,100,10000,0.5149346235889988,2.4830428501839266
0,46,haar_random,seeqst_binomial,7,4,100,25000,0.2740573479423727,1.4907127875758432
0,46,haar_random,seeqst_unifsize_l,7,4,100,10,4.362230013017956,34.968766003167296
0,46,haar_random,seeqst_unifsize_l,7,4,100,100,1.5338545722467007,3.692927157723166
0,46,haar_random,seeqst_unifsize_l,7,4,100,500,0.6951936015625969,2.0532772610146814
0,46,haar_random,seeqst_unifsize_l,7,4,100,1000,0.5051678909775911,1.3243530269158286
0,46,haar_random,seeqst_unifsize_l,7,4,100,5000,0.22213270238806535,0.6295417867165627
0,46,haar_random,seeqst_unifsize_l,7,4,100,10000,0.17041510766127213,0.472072842276834
0,46,haar_random,seeqst_unifsize_l,7,4,100,25000,0.10291369048071224,0.28307284227683394
0,47,haar_random,pauli,7,4,100,10,21.873847832627973,218.73671820613905
0,47,haar_random,pauli,7,4,100,100,3.795965594105132,21.93775224174986
0,47,haar_random,pauli,7,4,100,500,1.6948122954536355,4.621626015989348
0,47,haar_random,pauli,7,4,100,1000,1.250714156049217,4.336778010041041
0,47,haar_random,pauli,7,4,100,5000,0.6619537811806163,2.265963862323916
