state_repeat,obs_repeat,state_type,ensemble,n,m,rest_mode,num_observables,estimator,mom_num_groups,n_sample,rmse,max_error
0,6,haar_random,pauli,6,5,random,50,mean,1,200,1.7475571205083953,7.267442687174647
0,6,haar_random,pauli,6,5,random,50,mean,1,400,0.9183161489827278,3.6224426871746496
0,6,haar_random,pauli,6,5,random,50,mean,1,600,0.6651366761692097,2.40744268717465
0,6,haar_random,pauli,6,5,random,50,mean,1,800,0.6301024452460111,1.7999426871746507
0,6,haar_random,pauli,6,5,random,50,mean,1,1000,0.5267194351095598,1.4354426871746508
0,6,haar_random,clifford,6,5,random,50,mean,1,10,2.763585701581801,6.627242477249948
0,6,haar_random,clifford,6,5,random,50,mean,1,50,1.0119708544251724,2.6850992120374677
0,6,haar_random,clifford,6,5,random,50,mean,1,100,0.6585849376632236,1.4272424772499577
0,6,haar_random,clifford,6,5,random,50,mean,1,200,0.51286647320553,1.0372316814265656
0,6,haar_random,clifford,6,5,random,50,mean,1,400,0.4017662906101043,0.7679266961234645
0,6,haar_random,clifford,6,5,random,50,mean,1,600,0.3106629411392684,0.8762600294567975
0,6,haar_random,clifford,6,5,random,50,mean,1,800,0.25799292363600473,0.7679266961234642
0,6,haar_random,clifford,6,5,random,50,mean,1,1000,0.23768444860130628,0.5729266961234646
0,6,haar_random,seeqst_uniform,6,5,random,50,mean,1,10,6.26587645952556,13.059975045766747
0,6,haar_random,seeqst_uniform,6,5,random,50,mean,1,50,1.7683451939733614,5.124298824063736
0,6,haar_random,seeqst_uniform,6,5,random,50,mean,1,100,1.1888294103496195,3.8442988240637357
0,6,haar_random,seeqst_uniform,6,5,random,50,mean,1,200,0.6763591646829389,1.5399750457667452
0,6,haar_random,seeqst_uniform,6,5,random,50,mean,1,400,0.4251190972344482,0.8970893907231512
0,6,haar_random,seeqst_uniform,6,5,random,50,mean,1,600,0.4252323844619219,0.8261556363178361
0,6,haar_random,seeqst_uniform,6,5,random,50,mean,1,800,0.3707839869776536,0.9218696379049123
0,6,haar_random,seeqst_uniform,6,5,random,50,mean,1,1000,0.3299289885988042,0.8578696379049123
0,6,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,10,1.503472838300824,3.089624737163153
0,6,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,50,0.7945634450774296,2.303687987962527
0,6,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,100,0.5200901023821815,1.7064911879625269
0,6,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,200,0.42962491579749384,1.396135940838432
0,6,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,400,0.296410016970558,0.5928979759362639
0,6,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,600,0.24366847821114335,0.5998735408384321
0,6,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,800,0.1663432688692106,0.32420496503483764
0,6,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,1000,0.1653491306168124,0.38969058387653444
0,7,haar_random,pauli,6,5,random,50,mean,1,10,8.435427733215217,24.560577223309735
0,7,haar_random,pauli,6,5,random,50,mean,1,50,1.8284711762469137,5.120577223309743
0,7,haar_random,pauli,6,5,random,50,mean,1,100,1.4078649741731362,7.0833755312821784
0,7,haar_random,pauli,6,5,random,50,mean,1,200,1.092804172990921,3.682173722007066
0,7,haar_random,pauli,6,5,random,50,mean,1,400,0.741303754767076,2.2233755312821817
0,7,haar_random,pauli,6,5,random,50,mean,1,600,0.6672423433055213,2.1939624561959525
0,7,haar_random,pauli,6,5,random,50,mean,1,800,0.7213279790982926,1.8580553002970301
0,7,haar_random,pauli,6,5,random,50,mean,1,1000,0.731717012151735,2.041198842734457
0,7,haar_random,clifford,6,5,random,50,mean,1,10,2.901832833260926,13.142885808759745
0,7,haar_random,clifford,6,5,random,50,mean,1,50,1.0768307075508414,2.7428858087597603
0,7,haar_random,clifford,6,5,random,50,mean,1,100,0.6604675179780907,1.857884825005361
0,7,haar_random,clifford,6,5,random,50,mean,1,200,0.5612220422166938,1.2078848250053624
0,7,haar_random,clifford,6,5,random,50,mean,1,400,0.3722629700248814,0.9273873139510289
0,7,haar_random,clifford,6,5,random,50,mean,1,600,0.2734732125375444,0.6306291228626196
0,7,haar_random,clifford,6,5,random,50,mean,1,800,0.24249156705274366,0.5211373139510298
0,7,haar_random,clifford,6,5,random,50,mean,1,1000,0.2020372522637724,0.4858853277266598
0,7,haar_random,seeqst_uniform,6,5,random,50,mean,1,10,6.264497597320201,12.918646085158956
0,7,haar_random,seeqst_uniform,6,5,random,50,mean,1,50,1.7059000641487707,5.006104319491992
0,7,haar_random,seeqst_uniform,6,5,random,50,mean,1,100,1.219404120319912,3.7261043194919914
0,7,haar_random,seeqst_uniform,6,5,random,50,mean,1,200,0.7333427228754258,1.8061043194919915
0,7,haar_random,seeqst_uniform,6,5,random,50,mean,1,400,0.5325386949943891,1.1661043194919916
0,7,haar_random,seeqst_uniform,6,5,random,50,mean,1,600,0.4130631999170571,1.1661043194919916
0,7,haar_random,seeqst_uniform,6,5,random,50,mean,1,800,0.3340659283828307,0.7219321296946228
0,7,haar_random,seeqst_uniform,6,5,random,50,mean,1,1000,0.290154998859492,0.7219321296946228
0,7,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,10,1.6589866587033473,3.222021543804045
0,7,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,50,0.9439427414060378,3.4203652554499007
0,7,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,100,0.7363929373295953,2.2259716554499
0,7,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,200,0.5141094627783549,1.269693853057213
0,7,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,400,0.2561811089984279,0.6724970530572133
0,7,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,600,0.22649369104956252,0.633446855449901
0,7,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,800,0.2007756442935032,0.441484208759764
0,7,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,1000,0.1742564450570103,0.5538206154499007
0,8,haar_random,pauli,6,5,random,50,mean,1,10,3.4950287977637347,24.698607726375688
