state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,0,random_stabilizer,clifford,6,2,at_least,random,2,10,1000,0.32173358543987846,0.5849999999999989
0,0,random_stabilizer,clifford,6,2,at_least,random,2,10,3000,0.14742889058043437,0.30333333333333273
0,0,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,10,4.047715405015526,12.8
0,0,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,30,1.3492384683385086,4.266666666666667
0,0,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,100,0.9050966799187808,1.28
0,0,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,300,0.7867344603556597,1.28
0,0,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,1000,0.39244056874895084,0.768
0,0,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,3000,0.15907286939568852,0.2986666666666667
0,0,random_stabilizer,seeqst_binomial_tuned,6,2,at_least,random,2,10,10,4.075233888993366,9.112499999999997
0,0,random_stabilizer,seeqst_binomial_tuned,6,2,at_least,random,2,10,30,2.716822592662244,6.074999999999998
0,0,random_stabilizer,seeqst_binomial_tuned,6,2,at_least,random,2,10,100,0.7058512148463015,1.8224999999999993
0,0,random_stabilizer,seeqst_binomial_tuned,6,2,at_least,random,2,10,300,0.49911218052658246,0.9112499999999997
0,0,random_stabilizer,seeqst_binomial_tuned,6,2,at_least,random,2,10,1000,0.2593462966045591,0.4556249999999999
0,0,random_stabilizer,seeqst_binomial_tuned,6,2,at_least,random,2,10,3000,0.16072939214717386,0.36449999999999994
0,0,random_stabilizer,seeqst_binomial_untuned,6,2,at_least,random,2,10,10,0.0,0.0
0,0,random_stabilizer,seeqst_binomial_untuned,6,2,at_least,random,2,10,30,0.0,0.0
0,0,random_stabilizer,seeqst_binomial_untuned,6,2,at_least,random,2,10,100,0.5741339574709099,1.8155709876543207
0,0,random_stabilizer,seeqst_binomial_untuned,6,2,at_least,random,2,10,300,0.6051903292181069,1.2103806584362138
0,0,random_stabilizer,seeqst_binomial_untuned,6,2,at_least,random,2,10,1000,0.24358440878228957,0.36311419753086416
0,0,random_stabilizer,seeqst_binomial_untuned,6,2,at_least,random,2,10,3000,0.17117367427945704,0.24207613168724276
0,0,random_stabilizer,seeqst_unifsize_tuned,6,2,at_least,random,2,10,10,0.0,0.0
0,0,random_stabilizer,seeqst_unifsize_tuned,6,2,at_least,random,2,10,30,1.3416407864998738,3.0
0,0,random_stabilizer,seeqst_unifsize_tuned,6,2,at_least,random,2,10,100,0.6971370023173351,1.8
0,0,random_stabilizer,seeqst_unifsize_tuned,6,2,at_least,random,2,10,300,0.4242640687119285,0.9
0,0,random_stabilizer,seeqst_unifsize_tuned,6,2,at_least,random,2,10,1000,0.2943976902083303,0.54
0,0,random_stabilizer,seeqst_unifsize_tuned,6,2,at_least,random,2,10,3000,0.17646529403823288,0.3
0,1,random_stabilizer,pauli,6,2,at_least,random,2,10,10,23.057341564022497,72.89999999999996
0,1,random_stabilizer,pauli,6,2,at_least,random,2,10,30,7.697337201915994,24.29999999999999
0,1,random_stabilizer,pauli,6,2,at_least,random,2,10,100,3.290717247045086,7.2899999999999965
0,1,random_stabilizer,pauli,6,2,at_least,random,2,10,300,1.9346679301626923,4.859999999999998
0,1,random_stabilizer,pauli,6,2,at_least,random,2,10,1000,1.1817084242739402,2.186999999999999
0,1,random_stabilizer,pauli,6,2,at_least,random,2,10,3000,0.4532852302910385,0.7289999999999996
0,1,random_stabilizer,clifford,6,2,at_least,random,2,10,10,4.135214625627059,12.999999999999977
0,1,random_stabilizer,clifford,6,2,at_least,random,2,10,30,1.988857852023503,4.333333333333326
0,1,random_stabilizer,clifford,6,2,at_least,random,2,10,100,1.4005356118285577,3.899999999999992
0,1,random_stabilizer,clifford,6,2,at_least,random,2,10,300,0.6127805479941401,1.5166666666666637
0,1,random_stabilizer,clifford,6,2,at_least,random,2,10,1000,0.24003645556456582,0.45499999999999907
0,1,random_stabilizer,clifford,6,2,at_least,random,2,10,3000,0.2087868397300085,0.38999999999999907
0,1,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,10,4.072345761351804,12.8
0,1,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,30,1.959818585708608,4.266666666666667
0,1,random_stabilizer,seeqst_uniform,6,2,at_least,random,2,10,100,1.482160585091913,4.120000000000002
